,X0,X1,label
0,0.7542462506997276,0.23148073787097836,1
1,-0.7561588822214413,0.15325887663494678,1
2,-0.8153919335251194,0.17328202920351576,1
3,-0.393730728902315,0.6928827699017868,1
4,0.4422076451826442,-0.8967234339920015,0
5,-0.4796463680909052,0.6764347685615512,1
6,-0.01364835948765009,0.8033487191694424,1
7,0.771513273784567,0.14775958770972614,1
8,-0.1693223397310359,-0.7934557525393878,1
9,-0.12148579609572473,1.0215090535090692,0
10,-0.6424904164605417,-0.5440992919100412,1
11,0.5694666038619414,0.8447677588470264,0
12,-0.11773591057994579,0.83140071355219,1
13,0.7341000380997706,-0.33316553284716566,1
14,0.6007763329875784,-0.5874263247064434,1
15,0.1902257071593219,-0.7634100332379965,1
16,-0.9369518458691565,-0.3434314034123277,0
17,0.10706169647542807,-0.7930922002083585,1
18,-0.8189136188148606,-0.10162399471098164,1
19,-0.6421001301658269,-0.7453744107773587,0
20,0.6268271991614062,0.4500469765427874,1
21,-0.5622913599321846,0.8537590623741356,0
22,-0.021266657940981575,-0.9962753104714336,0
23,0.7397705779966571,0.2783702523787685,1
24,-0.9090483931626677,0.45724363092388837,0
25,-0.9369941113549001,0.19944234898713223,0
26,0.2866157795638462,0.979738705284201,0
27,0.8262607165388521,-0.15335757392759,1
28,0.25343339734490505,-0.7709718019147017,1
29,0.6579462552707562,-0.4650809670466636,1
30,-0.31483477907451746,-0.9040708539611471,0
31,-0.2239896013581317,0.9929932641567513,0
32,0.008443892458404115,0.7836021340356716,1
33,1.005038870311242,0.012500922067145042,0
34,-0.08951581980284554,-1.0677683182718436,0
35,-0.7885744733936725,0.6872374451965618,0
36,-0.5682053624291838,0.5706360048159362,1
37,0.4476467817947157,0.7138552423074742,1
38,0.2632607189552557,-0.7444151440363913,1
39,0.7450204353353834,0.6411401752763233,0
40,-0.5971189712221787,-0.7739910558320856,0
41,0.3619283792704055,0.937331805734003,0
42,-0.7142425071309714,-0.6792177717703557,0
43,0.8338393770479202,-0.2410363078325334,1
44,-0.8339818555066204,-0.5815747291590141,0
45,-0.9108606418767068,-0.35030356256537665,0
46,0.4876255574087219,-0.7226935217930912,1
47,0.2307368781182363,0.7827358362017345,1
48,0.7584127912851786,-0.7182075323240764,0
49,-0.4127468390261082,-0.7183312139975903,1
50,0.4761766215665452,0.6119394942187456,1
51,0.03999585090487873,-0.8385639166408724,1
52,-0.9663282523933252,-0.14250670748557176,0
53,0.4779142892607109,0.6091295621477674,1
54,0.9280060239010142,0.3005193417294198,0
55,0.9058031687634934,0.36318848294318706,0
56,0.08031034540768718,0.8007084930136412,1
57,0.9717877149324666,0.12981183046847858,0
58,-0.9578052536136464,0.3766402927756541,0
59,-0.5133845123834423,-0.611759495512766,1
60,-0.7604302348514318,-0.5796074803722696,0
61,0.820119769638232,0.5479108205792194,0
62,0.6287874341067,0.36567935897798154,1
63,-0.9055096056277738,0.49883839549245707,0
64,0.21736847295697165,0.7646606730154483,1
65,-0.6012492553422195,0.5486424367753512,1
66,-0.33370985654340346,0.6752769688377184,1
67,-0.10114183703577566,-0.7969767431033971,1
68,0.6519834696455034,0.7473332285075851,0
69,0.6833446896871117,0.4124511360610199,1
70,0.2031366578455953,0.9526774182881406,0
71,0.9990959824722926,-0.09176155093035952,0
72,0.3556377588346771,0.6922638803534658,1
73,-0.8054094942523703,0.08340862635217738,1
74,-0.8395074999491272,-0.5318356148727977,0
75,-0.8752516662803007,-0.463121266939196,0
76,-0.21686371833799023,0.7241797477851037,1
77,0.8625742268914285,0.44258326169863293,0
78,0.2995992381586943,0.7724648092809785,1
79,-0.7914964176645775,-0.6810749180246018,0
80,-0.46268009378409547,0.5701766298454723,1
81,0.6980233551996458,0.6951223869979206,0
82,-0.9136556741992661,-0.37411332498617306,0
83,0.6134077849467316,0.7295934783754149,0
84,-0.6274310750477744,-0.755180128255201,0
85,0.6487546259161449,0.4941964855253468,1
86,0.8644045375796322,6.36421777435274e-05,1
87,-0.7382098363461355,0.33714832230046815,1
88,-0.8380849995051912,-0.027127623468326225,1
89,-0.6161567387060463,-0.8069766879691425,0
90,0.14801841791994144,-0.974605861749381,0
91,0.8022648191113357,-0.5617645810433141,0
92,0.818238140623845,0.26547638747169433,1
93,-0.9503445841127715,0.40668255852467206,0
94,-0.719816184023117,-0.33450877543461544,1
95,0.7051617244273082,-0.7914006671724403,0
96,-0.7980918602122695,-0.13406169629333214,1
97,0.40535226707526684,0.9112720844472434,0
98,0.6569295125470382,0.6875825057867737,0
99,-0.4218188051468101,-0.6795847342396752,1
100,-0.7108657677719463,0.2788932532573665,1
101,-0.23460214187408074,-0.9640011539012606,0
102,0.5577822688586757,-0.5708761160138565,1
103,-0.9789318943306732,-0.1209022050175181,0
104,-0.1004266809765434,0.7739286962781415,1
105,-0.23988591440132784,0.8069190523356005,1
106,0.612204651745631,0.5094287018009361,1
107,0.7015423662974624,-0.40422744140991673,1
108,-0.4551887131725831,0.8561087166147819,0
109,0.35615999177830854,-0.7031501745597679,1
110,0.7659792147264626,0.29169219182073014,1
111,-0.5189776662135368,-0.6073078436979255,1
112,0.7329437927168199,-0.11558099559008722,1
113,-0.5798466831709416,-0.5967978504567996,1
114,0.5026409925061335,0.8858793965015653,0
115,0.6810867112843639,-0.7356915219448055,0
116,-0.6367447497188863,0.7693794128855853,0
117,0.7560098080127755,-0.1993732994000562,1
118,0.6822882206970642,0.3297633175744938,1
119,-0.8264399397555356,-0.5211592003339158,0
120,0.18300487988315617,-0.7882126701335286,1
121,0.6216573354185272,-0.8114294675862174,0
122,-0.7290366447931326,0.3853020952490975,1
123,-1.0342694989854118,-0.11030223325878394,0
124,-1.0179604904346824,0.20097497007202828,0
125,0.5821796762891353,0.5443157881214103,1
126,0.4152756732079324,0.6332481958648435,1
127,0.7509956975290837,-0.606117612470093,0
128,-0.05425642115584538,-0.7874698474231837,1
129,-0.6876975026427236,-0.45266309800822135,1
130,0.2781568755519309,0.7590891603895079,1
131,-0.22005975932802413,-0.7781815976996991,1
132,-0.9975829780536879,-0.2619196619582992,0
133,0.8260162080470472,-0.040816556719346586,1
134,0.6970085442112928,0.23237153297077623,1
135,0.7443343239546588,0.6612337280081003,0
136,0.05377970488665445,0.9738831209284619,0
137,-0.9350105292585245,0.39425193283022686,0
138,0.8930461672619268,0.2727951194255562,0
139,0.5857422707000193,0.8067671292303333,0
140,0.8460227902002934,0.5004070846707719,0
141,-0.9299977899784035,0.017773275263534564,0
142,-0.7124500665337805,0.3337627597042321,1
143,-0.9721760169641783,-0.3775602065995941,0
144,0.1638905992322582,-0.7975892301260418,1
145,0.39322445023647357,-0.724519096040661,1
146,-0.5980539733269234,-0.5526811316117098,1
147,-1.0083608783119111,0.04011969931756884,0
148,-0.470410495326843,-0.5975748175540674,1
149,-0.6173828036046437,-0.7897588810976915,0
150,-0.20057293084939845,0.7585128963414683,1
151,-0.3321851447626815,0.9433763216679169,0
152,0.7416141288564005,-0.2230744751528667,1
153,0.6168153105377199,-0.7609482902823345,0
154,0.6063154669702193,-0.5077579568796555,1
155,0.8626197550536787,-0.45643780166234377,0
156,-0.7899695269068997,-0.7130530171338897,0
157,-0.6025077206125198,0.4657671767301077,1
158,0.703741363479976,0.6842987636921872,0
159,0.11112793882418144,-0.8267138522910296,1
160,0.1900753772849398,0.7177144914462958,1
161,-0.7456456565159697,-0.1593116364071374,1
162,-0.19791702114801157,0.7299371515333336,1
163,-0.29639548352987977,0.7747216696155491,1
164,-0.0930659047208916,-0.7845251314402646,1
165,-0.3835617277456882,0.6986718726722897,1
166,-0.8113640698342159,-0.5458187387127222,0
167,-0.5611747209447148,0.5806460226017661,1
168,-0.6633976810694475,-0.6743583608506795,0
169,-0.7484443671685219,-0.6701302427063663,0
170,-0.18613276003319484,-1.0095711041475834,0
171,0.9446954292008629,-0.245992840763051,0
172,0.19992889122930452,0.9942996116058418,0
173,0.7855977311302411,-0.11012979001235784,1
174,1.009096915405487,-0.21970485076475518,0
175,-0.1494863261678992,-0.9859530602941103,0
176,-0.976137828533688,-0.09075177053805417,0
177,-0.9487572981544861,-0.10644747214062633,0
178,-0.6271949025174202,-0.4983856308756512,1
179,-0.47020356751177905,0.6366309404267614,1
180,1.033428358583808,-0.11857163296984118,0
181,-0.42339506108648195,0.687717710852935,1
182,0.019538923612444758,-1.0118241639825114,0
183,0.7467899256267343,0.26199406592680247,1
184,-0.3487984091771634,-0.7148707398787043,1
185,-0.16462954515163267,0.9924858256589174,0
186,-0.23767681916121242,-0.9843573227480199,0
187,-0.1292643857742736,-1.053171908533243,0
188,0.6187166245593377,-0.5004074239377365,1
189,-0.8509666419212155,-0.00214195439420594,1
190,0.5982962375710441,-0.4916764478003062,1
191,-0.4176563873457863,-0.6404031650560148,1
192,-0.27016768073463554,0.7793780802083329,1
193,-0.8082393682245437,0.5634962241955155,0
194,-0.8972791331605028,0.4673812411591396,0
195,0.36608864228603677,-0.8654370640174703,0
196,-0.4875028776186965,-0.863723671246592,0
197,-0.8852495751051725,0.4835495692023816,0
198,0.12240665771061031,0.7840393177084207,1
199,0.5853906991466667,0.8203066243467338,0
200,0.9494939967749567,0.3555441321880047,0
201,0.7319517226947277,0.33372174018416667,1
202,-0.5951791279831429,0.5316153942076539,1
203,0.6171989753635474,0.5434940344168504,1
204,-0.4048942090585576,-0.6961356082606934,1
205,0.32260555599522667,0.7622052909758745,1
206,-0.5126751991857611,0.8748136847543909,0
207,0.4228009651753964,-0.7087433104618711,1
208,0.957278592526571,-0.07227345558240908,0
209,-0.5005489586850463,-0.6416822588384002,1
210,0.6368049665037999,0.7459096592974962,0
211,-0.21874813157320783,1.0097276194846876,0
212,0.461921236640087,-0.6479752668914927,1
213,-0.4590062056623127,-0.6794708688057501,1
214,-0.22033125827956257,0.7289452033703827,1
215,-0.49446898428732544,-0.883803350176594,0
216,-0.3653992039994713,0.7201991460659177,1
217,-1.00064635351676,-0.004564101705834805,0
218,0.3051992763913434,-0.7482841629518898,1
219,-0.6190779452992046,0.40222046862526417,1
220,-0.7547665794158708,-0.5839752370359286,0
221,-0.810173601946623,0.16089779140656377,1
222,0.7527696290856811,-0.24979774886445905,1
223,0.8109688917036594,0.555616390853361,0
224,0.21453551358181674,-0.8041842943891021,1
225,1.0293506714025704,0.04382938964297559,0
226,0.665991700944833,0.4067902043278208,1
227,-0.3007516775045,-0.975012875763339,0
228,0.3394889066946469,-0.7367253821045365,1
229,0.7313220957946073,0.3701359657314649,1
230,-0.3971629937439032,-0.8924069073809149,0
231,0.8011631211949551,-0.03175708029238123,1
232,0.9656931391176242,-0.19698065022178873,0
233,0.48226851064472215,0.7126888062252706,1
234,0.9041555241162507,0.409042917596385,0
235,0.8941299194283533,0.3639001483954145,0
236,-0.9530711364792368,0.2703787301499096,0
237,0.8040234498726329,-0.36160544007072226,1
238,-0.77393754765355,0.6886116402455689,0
239,-0.5374580182508002,-0.8469950955520331,0
240,0.9842218011547655,0.04403803178134634,0
241,-0.8047966569772016,0.5430723438618483,0
242,0.815637840153223,0.16621320363879533,1
243,-0.7090013464230199,-0.4891061851188814,1
244,-0.8092967168533121,-0.5870038484935403,0
245,0.19654822275128722,1.0332799287732461,0
246,0.5884354213324304,-0.7876962955122448,0
247,0.5912838963797356,0.8289108357612279,0
248,0.5087131383326953,0.832569507655728,0
249,-0.858101146780003,-0.41380528377821435,0
250,0.5264882989462506,0.836958347761198,0
251,0.8046030522441852,-0.0990298072685896,1
252,-0.7553477174490956,-0.3780758312839107,1
253,0.18449728567230403,-0.7454333410354855,1
254,0.21798646920055054,-0.9514657941517347,0
255,-0.6425973391377765,-0.7844136983819692,0
256,0.7885337879990584,0.18659385430507403,1
257,0.4184006669829656,-0.7335199855086116,1
258,0.4787321066990016,-0.6857190853424742,1
259,0.9513497689135747,0.0546186404143191,0
260,-0.8401601120121387,0.19682441438636575,1
261,0.897049539188613,-0.38876868392379116,0
262,0.3641106494897269,0.8969739675382338,0
263,-1.0050066771177835,-0.184090047898381,0
264,-0.19885839064983046,-0.9378518453399707,0
265,-0.03384567868143412,-0.7995925656219752,1
266,-0.6479464094352069,-0.41485300418309135,1
267,0.053691265671235264,-0.9866349428200678,0
268,-0.07006786781273583,0.7811986767745285,1
269,0.07677835907650728,-1.0177852038008017,0
270,0.9881872221313854,-0.15638187950026777,0
271,0.08215136493527171,1.0095853179516483,0
272,0.22955068941375392,-0.7605664604601956,1
273,-0.9958197221913621,0.013576046754640164,0
274,0.7628100359747442,0.2605914002320151,1
275,0.9305837446764509,0.20098897028851487,0
276,-0.8045963144881488,0.6397930619913229,0
277,0.19020751110768466,0.7889501820541478,1
278,0.5334717045391435,0.8314730756743391,0
279,-0.7000003177344246,-0.327243974958988,1
280,0.38408036663890033,0.6829943648949546,1
281,-0.6654033484237976,-0.3853982751750873,1
282,-0.9615724598232273,0.14701891334816958,0
283,-0.8897743048721575,-0.47972871802546513,0
284,-0.876364246729782,0.4841807852129248,0
285,-0.764492753342064,0.34237738739920115,1
286,-0.2323977734632467,-0.9309212768157907,0
287,0.7784181351983707,-0.5890061334672331,0
288,-0.9283675118190354,0.2774478611660426,0
289,0.6574315960729537,-0.4271727553582772,1
290,0.6397019308904168,-0.4914865701423296,1
291,-0.7205659938783273,-0.46512714496962193,1
292,0.8313444391925533,0.02715134106692356,1
293,0.9210492397799234,-0.41805385868448564,0
294,-0.12394446934362216,-0.9945279419565218,0
295,0.9238468461295493,-0.422233896831075,0
296,0.5092970072398597,-0.632487123404771,1
297,0.591304708120339,-0.7397115776719295,0
298,0.9495517971086914,0.07874511698342725,0
299,-0.4069189123940627,0.9117472669981507,0
300,0.7012378175061811,0.37317839704248307,1
301,0.7616585733719057,-0.6385277623032013,0
302,0.9070540009448991,-0.2447605308599144,0
303,0.558649880156361,-0.7968123884153511,0
304,-0.7646144143776972,-0.2763124003969881,1
305,0.6065512611451431,-0.524307862013885,1
306,-0.44936580086080363,-0.9249058508863137,0
307,0.531916732990461,0.6748259425551995,1
308,0.5606654387623222,-0.5727464338617063,1
309,0.5252289233073724,0.6085154522303717,1
310,0.29815637578390664,0.7566539637607809,1
311,0.7428105929033396,0.26598919665469034,1
312,0.39402252548118394,0.6512674141769783,1
313,-0.6568943029968926,0.39302822865143217,1
314,0.7366273038152898,-0.5960251377191409,0
315,0.8760314260735002,-0.5336831208128622,0
316,-0.9801273785427373,0.22534758404947236,0
317,-0.2890473055707014,-0.9632985053602773,0
318,-0.7986981255782817,0.23489266748113616,1
319,-0.8327376537886303,0.46624834214523647,0
320,0.5512086329442344,0.8094111985771271,0
321,-0.2430968213781649,0.9562674640130755,0
322,-0.8113592963036604,-0.606019645885057,0
323,-0.015993306138549393,0.8036080403718185,1
324,-0.7182078268441738,-0.25473648904198354,1
325,0.7892088658820152,0.07229721091215288,1
326,-0.3879173226798841,-0.9541324501988327,0
327,1.0167698425766,-0.19640843516656545,0
328,-0.7140926778531257,0.3991044253445443,1
329,-0.07794675812342756,0.9739260666153176,0
330,-0.6403896708122797,0.4286870486458646,1
331,-0.6657218334869471,-0.718499125250778,0
332,-0.7438027622719224,0.2522538094323854,1
333,0.02648541433023649,0.7618549369622005,1
334,1.0157308824175872,-0.022047312434333985,0
335,-0.6859560373644639,-0.7239069823458187,0
336,-0.6440580523069693,0.46884160083800785,1
337,0.6183682805558606,0.45353302992148425,1
338,0.013632661965558322,-0.8499909062753297,1
339,0.7456169827143418,0.31303641954715644,1
340,0.9709580434487695,-0.30818838322977044,0
341,0.3133433138668477,-0.9917221352119827,0
342,-0.527584097884325,0.8637173732903133,0
343,0.009080560469879637,0.9839755495093571,0
344,0.18780762021975236,-0.9547313690395233,0
345,0.5028034164938963,-0.8656668842448311,0
346,0.6175953965313867,0.4804181813847753,1
347,0.2529431251233543,-0.7499833229933301,1
348,0.4071247425498809,0.9258682444111963,0
349,0.6071791073299674,-0.5516663643693906,1
350,-0.6331771715080113,0.8259781895002245,0
351,-0.9900426424524824,-0.33404562461543824,0
352,0.2198018467551902,-0.7164702437774619,1
353,0.6392410047112826,0.8142475262780107,0
354,-0.8672907431057209,-0.5131539600094642,0
355,-0.10504757718706395,1.0160413078072175,0
356,-0.8364657664084282,-0.5853469470094625,0
357,0.6250766541837901,-0.8255426625033253,0
358,-0.5381524191829506,-0.8527755554089761,0
359,-0.25251627006322863,0.9294174121282265,0
360,0.5694588518059576,-0.8001302522369297,0
361,0.43091704861138286,0.7122738422007167,1
362,-0.14780861078317828,0.9988749839251497,0
363,0.7931929146665316,-0.5769349547297637,0
364,-0.45559185077895986,0.8997631052344751,0
365,0.906616027506806,0.31795054012092,0
366,-0.7879460624596364,-0.2351818324119789,1
367,-0.751635788609911,0.6778284294086567,0
368,0.13719420421470696,-1.0347165231389206,0
369,-0.16334311507977722,-0.8007610218334736,1
370,-0.5000849182714293,0.8519324881121519,0
371,-0.6679231711774207,0.42861492080812025,1
372,-0.19892657104413836,0.9962064192163925,0
373,-0.5804265653144755,0.858521680045531,0
374,1.0142121304482985,0.09331462892637754,0
375,-0.813635074544315,0.04314177351078064,1
376,0.9263902873268239,-0.283542417219092,0
377,0.5768330202039165,0.8333824541154967,0
378,0.34213950771987833,-0.7187467249216027,1
379,-0.5688743716595801,-0.563301174105886,1
380,-0.9147054156621834,0.14122138058898237,0
381,-0.26820227820615467,0.9844739551157944,0
382,-0.766910292762343,-0.4009798577012806,1
383,-0.9910064394830339,0.16994058253332422,0
384,-0.9145437557789065,0.3697442052380515,0
385,0.399742892076579,-0.6782219637385148,1
386,0.7133518638442183,0.00879807942400509,1
387,-0.07935221399753849,0.9723351523281623,0
388,0.8098951424020762,-0.1387415454850887,1
389,-0.7928871465753642,-0.22511755133015116,1
390,-0.7052071085775771,0.7270889187353381,0
391,0.8532742838467354,0.48039940685931604,0
392,-0.6337865677322685,0.48095038631601517,1
393,0.22108060135285823,0.958430268965575,0
394,0.35917717428589385,0.693211188879779,1
395,0.7164135522199141,0.6744290190472193,0
396,0.3831103622375405,-0.8611160238243211,0
397,0.7146219602242343,-0.6722806820542127,0
398,-0.8007621117402123,-0.040599874092130735,1
399,0.7842183412884932,-0.065283401761223,1
400,0.991098824000473,0.28754208069919807,0
401,0.9416004779126989,-0.3800404836898965,0
402,0.7049362669308937,0.37133373458122365,1
403,0.7283148212776724,0.3033674825543412,1
404,0.0961739640257134,0.7730136818827507,1
405,-0.6066886399028848,0.48408582640959114,1
406,0.4485007994547493,-0.6421817578113701,1
407,-0.507187956338847,-0.8320246656527823,0
408,0.7657751862235695,0.5967023276778223,0
409,0.831953418969044,0.0443937970780796,1
410,0.7148031322210561,0.14641961160778547,1
411,0.4024168245809139,-0.7437535456593721,1
412,-0.7315150686904005,-0.2976104605504524,1
413,-0.9502945408930548,-0.2086477299408877,0
414,-0.5807835885408118,-0.6089546088307431,1
415,-0.7036956238053638,0.4130434273709671,1
416,-0.4829515644522106,0.6398354786061033,1
417,-0.40325531701842543,-0.6620363473497973,1
418,0.7604066951861862,0.18446846453376234,1
419,0.7505497279579849,-0.6159790511837279,0
420,0.9771862737085175,0.2759346191199303,0
421,-0.730731127817523,0.3433247183816566,1
422,0.9843769660395546,-0.2256517193987085,0
423,0.5011938226060157,0.6423654443342947,1
424,0.6365843441454425,-0.7857786875748005,0
425,-0.07995375347235062,-0.96021657172058,0
426,0.4900809119077417,0.8508418125633389,0
427,0.7287853306711106,0.6724177255105095,0
428,-0.15356110777426593,0.8157365330058854,1
429,-0.9438137385625773,-0.23361716892778206,0
430,-0.9424047228369843,-0.4408531661723912,0
431,-0.17894592771764103,-1.0100558762219196,0
432,-0.24159088317525718,-0.9286428262164841,0
433,0.8334937426278716,-0.5240168717544844,0
434,-0.8950652969514405,-0.29066477592394724,0
435,1.0110257822697262,0.16802846431656535,0
436,-0.682197851793504,0.7650276627498389,0
437,-0.07114657132749326,-1.002444713900004,0
438,0.042418156785676675,-0.8361660504127969,1
439,0.04813469419990464,0.7352552556519475,1
440,-0.9256072587068467,0.3372505242797898,0
441,0.4797733565260346,0.619087056777556,1
442,0.7501353049565157,-0.29943653427800015,1
443,-0.3159309339397285,0.7783770927313283,1
444,0.6845861255217064,0.43663839037761276,1
445,0.4366785081259563,0.6616119642731316,1
446,-0.04387742874919676,0.7917595280267731,1
447,-0.5712470166475927,0.8236004558755061,0
448,-0.41656699412144904,0.7161323561825148,1
449,-0.44402691917600473,0.6597354278275722,1
450,0.38257178678031084,0.6984685465435572,1
451,0.004276606414650271,-0.7824100360128948,1
452,0.2251851264573511,-1.0192849571807183,0
453,-0.44474655819897924,0.909844857388878,0
454,-0.9306718867198909,0.0573930873364885,0
455,-0.14726039953624936,0.797241930386566,1
456,0.15460783771139283,-0.7749852953445332,1
457,-0.4102801391578404,0.7078024452032106,1
458,-0.018671345849724276,-0.9856573001011764,0
459,0.4408691749202751,-0.8944301287255779,0
460,0.6227586185283721,0.773765591796111,0
461,0.1888650633348152,0.9759673859053478,0
462,0.2740755206129015,0.7123771899060433,1
463,0.7274280998741044,-0.33316802765386866,1
464,0.17194206810918072,-1.0155939523239765,0
465,0.2691809982321782,1.009025958183026,0
466,0.09429459372021079,0.957272180259801,0
467,0.48999751488641524,-0.8885337319287563,0
468,0.736329649037853,0.1843899766700446,1
469,0.8751983646158286,-0.5042779186954169,0
470,0.3634101049991747,-0.8663900978863084,0
471,0.45333920516157733,0.8927140061275141,0
472,0.5449356495282621,-0.6336005283703596,1
473,0.44254926195726463,0.8743323875157438,0
474,-0.4042763864614642,-0.8911717432548504,0
475,0.7947148664750351,-0.14081859292052024,1
476,0.49295494530450734,-0.613423992651031,1
477,0.5817373693852894,-0.5680597058889173,1
478,0.18020822332386224,0.7997020317817773,1
479,0.3128876495020198,0.7755577365449754,1
480,0.17349550878118167,0.7681735002810867,1
481,0.4082138696069176,0.9455382403357758,0
482,0.9072545398092478,0.16181838987352196,0
483,0.24788763263069097,-0.991962912463224,0
484,0.7068951199679218,0.3182678617019692,1
485,0.8719284435962527,0.473475673115741,0
486,0.8696188522792092,0.520925943621553,0
487,-0.49054017322418,-0.8698287451188957,0
488,-0.5141115672390949,0.8717733063737297,0
489,1.0337117525463373,-0.046816899105088634,0
490,0.046012073066413556,-0.8580577048573468,1
491,0.23811389274595707,0.7614464164531259,1
492,-0.8400518551511275,-0.09549556022534775,1
493,0.29318368844756926,0.9741996860526283,0
494,0.5410260378183002,-0.7964580340060048,0
495,-0.5868706946757504,0.7804400758837501,0
496,0.7513776041236717,-0.6350028230926871,0
497,0.4869640099666481,-0.8284687612323034,0
498,-0.08357480598748362,-0.7999707073975698,1
499,0.07645154848941481,-0.8082605088699318,1
500,-0.5960776716876757,0.6115834469791557,1
501,-0.5809249880872315,0.8173336742316157,0
